year,state,month,number,date
2004,Maranhao,December,6.398,1/1/2004
2004,Maranhao,December,3.255,1/1/2004
2004,Mato Grosso,December,301,1/1/2004
2004,Mato Grosso,December,272,1/1/2004
2004,Mato Grosso,December,743,1/1/2004
2004,Mato Grosso,December,441,1/1/2004
2004,Mato Grosso,December,2.413,1/1/2004
2004,Mato Grosso,December,9.813,1/1/2004
2004,Mato Grosso,December,11.517,1/1/2004
2004,Mato Grosso,December,13.603,1/1/2004
2004,Mato Grosso,December,24.994,1/1/2004
2004,Mato Grosso,December,9.295,1/1/2004
2004,Mato Grosso,December,2.405,1/1/2004
2004,Mato Grosso,December,1.217,1/1/2004
2004,Mato Grosso,December,258,1/1/2004
2004,Mato Grosso,December,169,1/1/2004
2004,Mato Grosso,December,225,1/1/2004
2004,Mato Grosso,December,97,1/1/2004
2004,Mato Grosso,December,25,1/1/2004
2004,Mato Grosso,December,394,1/1/2004
2004,Mato Grosso,December,529,1/1/2004
2004,Mato Grosso,December,1.408,1/1/2004
2004,Mato Grosso,December,2.511,1/1/2004
2004,Mato Grosso,December,960,1/1/2004
2004,Mato Grosso,December,208,1/1/2004
2004,Mato Grosso,December,110,1/1/2004
2004,Minas Gerais,December,22,1/1/2004
2004,Minas Gerais,December,29,1/1/2004
2004,Minas Gerais,December,81,1/1/2004
2004,Minas Gerais,December,48,1/1/2004
2004,Minas Gerais,December,79,1/1/2004
2004,Minas Gerais,December,209,1/1/2004
2004,Minas Gerais,December,625,1/1/2004
2004,Minas Gerais,December,1.642,1/1/2004
2004,Minas Gerais,December,4.339,1/1/2004
2004,Minas Gerais,December,2.736,1/1/2004
2004,Minas Gerais,December,914,1/1/2004
2004,Minas Gerais,December,125,1/1/2004
2004,Pará,December,579,1/1/2004
2004,Pará,December,20,1/1/2004
2004,Pará,December,22,1/1/2004
2004,Pará,December,23,1/1/2004
2004,Pará,December,44,1/1/2004
2004,Pará,December,340,1/1/2004
2004,Pará,December,4.436,1/1/2004
2004,Pará,December,12.812,1/1/2004
2004,Pará,December,9.471,1/1/2004
2004,Pará,December,4.726,1/1/2004
2004,Pará,December,9.842,1/1/2004
2004,Pará,December,5.508,1/1/2004
2004,Paraiba,December,33,1/1/2004
2004,Paraiba,December,3,1/1/2004
2004,Paraiba,December,3,1/1/2004
2004,Paraiba,December,3,1/1/2004
2004,Paraiba,December,1,1/1/2004
2004,Paraiba,December,0,1/1/2004
2004,Paraiba,December,1,1/1/2004
2004,Paraiba,December,18,1/1/2004
2004,Paraiba,December,34,1/1/2004
2004,Paraiba,December,190,1/1/2004
2004,Paraiba,December,331,1/1/2004
2004,Paraiba,December,351,1/1/2004
2004,Paraiba,December,88,1/1/2004
2004,Paraiba,December,42,1/1/2004
2004,Paraiba,December,83,1/1/2004
2004,Paraiba,December,68,1/1/2004
2004,Paraiba,December,9,1/1/2004
2004,Paraiba,December,147,1/1/2004
2004,Paraiba,December,148,1/1/2004
2004,Paraiba,December,1.237,1/1/2004
2004,Paraiba,December,1.36,1/1/2004
2004,Paraiba,December,666,1/1/2004
2004,Paraiba,December,388,1/1/2004
2004,Paraiba,December,151,1/1/2004
2004,Pernambuco,December,29,1/1/2004
2004,Pernambuco,December,8,1/1/2004
2004,Pernambuco,December,6,1/1/2004
2004,Pernambuco,December,5,1/1/2004
2004,Pernambuco,December,2,1/1/2004
2004,Pernambuco,December,4,1/1/2004
2004,Pernambuco,December,13,1/1/2004
2004,Pernambuco,December,41,1/1/2004
2004,Pernambuco,December,192,1/1/2004
2004,Pernambuco,December,545,1/1/2004
2004,Pernambuco,December,465,1/1/2004
2004,Pernambuco,December,373,1/1/2004
2004,Piau,December,42,1/1/2004
2004,Piau,December,20,1/1/2004
2004,Piau,December,27,1/1/2004
2004,Piau,December,10,1/1/2004
2004,Piau,December,80,1/1/2004
2004,Piau,December,239,1/1/2004
2004,Piau,December,564,1/1/2004
2004,Piau,December,1.002,1/1/2004
2004,Piau,December,2.662,1/1/2004
2004,Piau,December,2.144,1/1/2004
2004,Piau,December,1.798,1/1/2004
2004,Piau,December,788,1/1/2004
2004,Rio,December,1,1/1/2004
2004,Rio,December,8,1/1/2004
2004,Rio,December,4,1/1/2004
2004,Rio,December,3,1/1/2004
2004,Rio,December,0,1/1/2004
2004,Rio,December,19,1/1/2004
2004,Rio,December,23,1/1/2004
2004,Rio,December,74,1/1/2004
2004,Rio,December,205,1/1/2004
2004,Rio,December,26,1/1/2004
2004,Rio,December,49,1/1/2004
2004,Rio,December,9,1/1/2004
2004,Rio,December,44,1/1/2004
2004,Rio,December,5,1/1/2004
2004,Rio,December,1,1/1/2004
2004,Rio,December,3,1/1/2004
2004,Rio,December,2,1/1/2004
2004,Rio,December,2,1/1/2004
2004,Rio,December,5,1/1/2004
2004,Rio,December,15,1/1/2004
2004,Rio,December,47,1/1/2004
2004,Rio,December,89,1/1/2004
2004,Rio,December,164,1/1/2004
2004,Rio,December,284,1/1/2004
2004,Rio,December,70,1/1/2004
2004,Rio,December,52,1/1/2004
2004,Rio,December,149,1/1/2004
2004,Rio,December,98,1/1/2004
2004,Rio,December,4,1/1/2004
2004,Rio,December,52,1/1/2004
2004,Rio,December,156,1/1/2004
2004,Rio,December,403,1/1/2004
2004,Rio,December,431,1/1/2004
2004,Rio,December,680,1/1/2004
2004,Rio,December,161,1/1/2004
2004,Rio,December,99,1/1/2004
2004,Rondonia,December,30,1/1/2004
2004,Rondonia,December,12,1/1/2004
2004,Rondonia,December,20,1/1/2004
2004,Rondonia,December,14,1/1/2004
2004,Rondonia,December,9,1/1/2004
2004,Rondonia,December,151,1/1/2004
2004,Rondonia,December,1.233,1/1/2004
2004,Rondonia,December,6.893,1/1/2004
2004,Rondonia,December,13.05,1/1/2004
2004,Rondonia,December,3.094,1/1/2004
2004,Rondonia,December,452,1/1/2004
2004,Rondonia,December,208,1/1/2004
2004,Roraima,December,355,1/1/2004
2004,Roraima,December,259,1/1/2004
2004,Roraima,December,276,1/1/2004
2004,Roraima,December,182,1/1/2004
2004,Roraima,December,2,1/1/2004
2004,Roraima,December,6,1/1/2004
2004,Roraima,December,2,1/1/2004
2004,Roraima,December,18,1/1/2004
2004,Roraima,December,9,1/1/2004
2004,Roraima,December,53,1/1/2004
2004,Roraima,December,135,1/1/2004
2004,Roraima,December,160,1/1/2004
2004,Santa Catarina,December,37,1/1/2004
2004,Santa Catarina,December,29,1/1/2004
2004,Santa Catarina,December,73,1/1/2004
2004,Santa Catarina,December,59,1/1/2004
2004,Santa Catarina,December,2,1/1/2004
2004,Santa Catarina,December,127,1/1/2004
2004,Santa Catarina,December,94,1/1/2004
2004,Santa Catarina,December,728,1/1/2004
2004,Santa Catarina,December,755,1/1/2004
2004,Santa Catarina,December,704,1/1/2004
2004,Santa Catarina,December,279,1/1/2004
2004,Santa Catarina,December,68,1/1/2004
2004,Sao Paulo,December,37,1/1/2004
2004,Sao Paulo,December,41,1/1/2004
2004,Sao Paulo,December,73,1/1/2004
2004,Sao Paulo,December,36,1/1/2004
2004,Sao Paulo,December,60,1/1/2004
2004,Sao Paulo,December,231,1/1/2004
2004,Sao Paulo,December,342,1/1/2004
2004,Sao Paulo,December,794,1/1/2004
2004,Sao Paulo,December,809,1/1/2004
2004,Sao Paulo,December,195,1/1/2004
2004,Sao Paulo,December,144,1/1/2004
2004,Sao Paulo,December,102,1/1/2004
2004,Sergipe,December,16,1/1/2004
2004,Sergipe,December,10,1/1/2004
2004,Sergipe,December,36,1/1/2004
2004,Sergipe,December,13,1/1/2004
2004,Sergipe,December,5,1/1/2004
2004,Sergipe,December,0,1/1/2004
2004,Sergipe,December,0,1/1/2004
2004,Sergipe,December,0,1/1/2004
2004,Sergipe,December,0,1/1/2004
2004,Sergipe,December,3,1/1/2004
2004,Sergipe,December,41,1/1/2004
2004,Sergipe,December,66,1/1/2004
2004,Tocantins,December,40,1/1/2004
2004,Tocantins,December,7,1/1/2004
2004,Tocantins,December,23,1/1/2004
2004,Tocantins,December,52,1/1/2004
2004,Tocantins,December,350,1/1/2004
2004,Tocantins,December,1.079,1/1/2004
2004,Tocantins,December,1.389,1/1/2004
2004,Tocantins,December,1.776,1/1/2004
2004,Tocantins,December,5.308,1/1/2004
2004,Tocantins,December,1.658,1/1/2004
2004,Tocantins,December,424,1/1/2004
2004,Tocantins,December,96,1/1/2004
2005,Acre,January,12,1/1/2005
2005,Acre,February,0,1/1/2005
2005,Acre,March,3,1/1/2005
2005,Acre,April,1,1/1/2005
2005,Acre,May,2,1/1/2005
2005,Acre,June,27,1/1/2005
2005,Acre,July,368,1/1/2005
2005,Acre,August,4.198,1/1/2005
2005,Acre,September,4.253,1/1/2005
2005,Acre,October,547,1/1/2005
2005,Acre,November,14,1/1/2005
2005,Acre,December,2,1/1/2005
2005,Alagoas,December,83,1/1/2005
2005,Alagoas,December,31,1/1/2005
2005,Alagoas,December,35,1/1/2005
2005,Alagoas,December,1,1/1/2005
2005,Alagoas,December,0,1/1/2005
2005,Alagoas,December,0,1/1/2005
2005,Alagoas,December,0,1/1/2005
2005,Alagoas,December,2,1/1/2005
2005,Alagoas,December,7,1/1/2005
2005,Alagoas,December,17,1/1/2005
2005,Alagoas,December,25,1/1/2005
2005,Alagoas,December,16,1/1/2005
2005,Amapa,December,109,1/1/2005
2005,Amapa,December,1,1/1/2005
2005,Amapa,December,0,1/1/2005
2005,Amapa,December,0,1/1/2005
2005,Amapa,December,0,1/1/2005
2005,Amapa,December,2,1/1/2005
2005,Amapa,December,0,1/1/2005
2005,Amapa,December,4,1/1/2005
2005,Amapa,December,97,1/1/2005
2005,Amapa,December,335,1/1/2005
2005,Amapa,December,685,1/1/2005
2005,Amapa,December,38,1/1/2005
2005,Amazonas,December,44,1/1/2005
2005,Amazonas,December,6,1/1/2005
2005,Amazonas,December,12,1/1/2005
2005,Amazonas,December,5,1/1/2005
2005,Amazonas,December,8,1/1/2005
2005,Amazonas,December,78,1/1/2005
2005,Amazonas,December,676,1/1/2005
2005,Amazonas,December,2.316,1/1/2005
2005,Amazonas,December,2.812,1/1/2005
2005,Amazonas,December,545,1/1/2005
2005,Amazonas,December,261,1/1/2005
2005,Amazonas,December,17,1/1/2005
2005,Bahia,December,303,1/1/2005
2005,Bahia,December,143,1/1/2005
2005,Bahia,December,158,1/1/2005
2005,Bahia,December,76,1/1/2005
2005,Bahia,December,120,1/1/2005
2005,Bahia,December,211,1/1/2005
2005,Bahia,December,269,1/1/2005
2005,Bahia,December,948,1/1/2005
2005,Bahia,December,4.066,1/1/2005
2005,Bahia,December,8.405,1/1/2005
2005,Bahia,December,1.595,1/1/2005
2005,Bahia,December,116,1/1/2005
2005,Ceara,December,384,1/1/2005
2005,Ceara,December,25,1/1/2005
2005,Ceara,December,5,1/1/2005
2005,Ceara,December,4,1/1/2005
2005,Ceara,December,1,1/1/2005
2005,Ceara,December,6,1/1/2005
2005,Ceara,December,14,1/1/2005
2005,Ceara,December,51,1/1/2005
2005,Ceara,December,185,1/1/2005
2005,Ceara,December,1.378,1/1/2005
2005,Ceara,December,2.483,1/1/2005
2005,Ceara,December,1.36,1/1/2005
2005,Distrito Federal,December,0,1/1/2005
2005,Distrito Federal,December,0,1/1/2005
2005,Distrito Federal,December,0,1/1/2005
2005,Distrito Federal,December,0,1/1/2005
2005,Distrito Federal,December,2,1/1/2005
2005,Distrito Federal,December,3,1/1/2005
2005,Distrito Federal,December,24,1/1/2005
2005,Distrito Federal,December,20,1/1/2005
2005,Distrito Federal,December,23,1/1/2005
2005,Distrito Federal,December,18,1/1/2005
2005,Distrito Federal,December,2,1/1/2005
2005,Distrito Federal,December,0,1/1/2005
2005,Espirito Santo,December,4,1/1/2005
2005,Espirito Santo,December,1,1/1/2005
2005,Espirito Santo,December,3,1/1/2005
2005,Espirito Santo,December,4,1/1/2005
2005,Espirito Santo,December,5,1/1/2005
2005,Espirito Santo,December,8,1/1/2005
2005,Espirito Santo,December,9,1/1/2005
2005,Espirito Santo,December,12,1/1/2005
2005,Espirito Santo,December,8,1/1/2005
2005,Espirito Santo,December,62,1/1/2005
2005,Espirito Santo,December,0,1/1/2005
2005,Espirito Santo,December,5,1/1/2005
2005,Goias,December,27,1/1/2005
2005,Goias,December,84,1/1/2005
2005,Goias,December,36,1/1/2005
2005,Goias,December,55,1/1/2005
2005,Goias,December,164,1/1/2005
2005,Goias,December,189,1/1/2005
2005,Goias,December,363,1/1/2005
2005,Goias,December,639,1/1/2005
2005,Goias,December,1.341,1/1/2005
2005,Goias,December,1.717,1/1/2005
2005,Goias,December,144,1/1/2005
2005,Goias,December,5,1/1/2005
2005,Maranhao,December,450,1/1/2005
2005,Maranhao,December,56,1/1/2005
2005,Maranhao,December,9,1/1/2005
2005,Maranhao,December,43,1/1/2005
2005,Maranhao,December,74,1/1/2005
2005,Maranhao,December,529,1/1/2005
2005,Maranhao,December,1.152,1/1/2005
2005,Maranhao,December,2.239,1/1/2005
2005,Maranhao,December,6.292,1/1/2005
2005,Maranhao,December,6.472,1/1/2005
2005,Maranhao,December,4.769,1/1/2005
2005,Maranhao,December,1.66,1/1/2005
2005,Mato Grosso,December,438,1/1/2005
2005,Mato Grosso,December,871,1/1/2005
2005,Mato Grosso,December,362,1/1/2005
2005,Mato Grosso,December,372,1/1/2005
2005,Mato Grosso,December,1.641,1/1/2005
2005,Mato Grosso,December,2.294,1/1/2005
2005,Mato Grosso,December,4.172,1/1/2005
2005,Mato Grosso,December,11.57,1/1/2005
2005,Mato Grosso,December,20.551,1/1/2005
2005,Mato Grosso,December,7.765,1/1/2005
2005,Mato Grosso,December,1.368,1/1/2005
2005,Mato Grosso,December,246,1/1/2005
2005,Mato Grosso,December,59,1/1/2005
2005,Mato Grosso,December,221,1/1/2005
2005,Mato Grosso,December,158,1/1/2005
2005,Mato Grosso,December,126,1/1/2005
2005,Mato Grosso,December,328,1/1/2005
2005,Mato Grosso,December,439,1/1/2005
2005,Mato Grosso,December,859,1/1/2005
2005,Mato Grosso,December,4.484,1/1/2005
2005,Mato Grosso,December,1.87,1/1/2005
2005,Mato Grosso,December,647,1/1/2005
2005,Mato Grosso,December,159,1/1/2005
2005,Mato Grosso,December,46,1/1/2005
2005,Minas Gerais,December,28,1/1/2005
2005,Minas Gerais,December,79,1/1/2005
2005,Minas Gerais,December,107,1/1/2005
2005,Minas Gerais,December,89,1/1/2005
2005,Minas Gerais,December,134,1/1/2005
2005,Minas Gerais,December,246,1/1/2005
2005,Minas Gerais,December,467,1/1/2005
2005,Minas Gerais,December,1.029,1/1/2005
2005,Minas Gerais,December,2.047,1/1/2005
2005,Minas Gerais,December,6.546,1/1/2005
2005,Minas Gerais,December,422,1/1/2005
2005,Minas Gerais,December,65,1/1/2005
2005,Pará,December,1.768,1/1/2005
2005,Pará,December,85,1/1/2005
2005,Pará,December,21,1/1/2005
2005,Pará,December,14,1/1/2005
2005,Pará,December,37,1/1/2005
2005,Pará,December,304,1/1/2005
2005,Pará,December,4.364,1/1/2005
2005,Pará,December,13.055,1/1/2005
2005,Pará,December,9.032,1/1/2005
2005,Pará,December,5.083,1/1/2005
2005,Pará,December,4.968,1/1/2005
2005,Pará,December,1.495,1/1/2005
2005,Paraiba,December,178,1/1/2005
2005,Paraiba,December,15,1/1/2005
2005,Paraiba,December,13,1/1/2005
2005,Paraiba,December,2,1/1/2005
2005,Paraiba,December,0,1/1/2005
2005,Paraiba,December,0,1/1/2005
2005,Paraiba,December,0,1/1/2005
2005,Paraiba,December,0,1/1/2005
2005,Paraiba,December,13,1/1/2005
2005,Paraiba,December,155,1/1/2005
2005,Paraiba,December,280,1/1/2005
2005,Paraiba,December,159,1/1/2005
2005,Paraiba,December,55,1/1/2005
2005,Paraiba,December,77,1/1/2005
2005,Paraiba,December,84,1/1/2005
2005,Paraiba,December,22,1/1/2005
2005,Paraiba,December,125,1/1/2005
2005,Paraiba,December,114,1/1/2005
2005,Paraiba,December,155,1/1/2005
2005,Paraiba,December,800,1/1/2005
2005,Paraiba,December,386,1/1/2005
2005,Paraiba,December,157,1/1/2005
2005,Paraiba,December,597,1/1/2005
2005,Paraiba,December,40,1/1/2005
2005,Pernambuco,December,221,1/1/2005
2005,Pernambuco,December,33,1/1/2005
2005,Pernambuco,December,45,1/1/2005
2005,Pernambuco,December,1,1/1/2005
2005,Pernambuco,December,1,1/1/2005
2005,Pernambuco,December,3,1/1/2005
2005,Pernambuco,December,1,1/1/2005
2005,Pernambuco,December,10,1/1/2005
2005,Pernambuco,December,154,1/1/2005
2005,Pernambuco,December,408,1/1/2005
2005,Pernambuco,December,452,1/1/2005
2005,Pernambuco,December,191,1/1/2005
2005,Piau,December,94,1/1/2005
2005,Piau,December,26,1/1/2005
2005,Piau,December,13,1/1/2005
2005,Piau,December,3,1/1/2005
2005,Piau,December,22,1/1/2005
2005,Piau,December,171,1/1/2005
2005,Piau,December,445,1/1/2005
2005,Piau,December,943,1/1/2005
2005,Piau,December,3.136,1/1/2005
2005,Piau,December,3.263,1/1/2005
2005,Piau,December,1.599,1/1/2005
2005,Piau,December,486,1/1/2005
2005,Rio,December,5,1/1/2005
2005,Rio,December,4,1/1/2005
2005,Rio,December,7,1/1/2005
2005,Rio,December,1,1/1/2005
2005,Rio,December,11,1/1/2005
2005,Rio,December,16,1/1/2005
2005,Rio,December,20,1/1/2005
2005,Rio,December,98,1/1/2005
2005,Rio,December,46,1/1/2005
2005,Rio,December,116,1/1/2005
2005,Rio,December,12,1/1/2005
2005,Rio,December,2,1/1/2005
2005,Rio,December,153,1/1/2005
2005,Rio,December,42,1/1/2005
2005,Rio,December,15,1/1/2005
2005,Rio,December,2,1/1/2005
2005,Rio,December,3,1/1/2005
2005,Rio,December,0,1/1/2005
2005,Rio,December,2,1/1/2005
2005,Rio,December,9,1/1/2005
2005,Rio,December,37,1/1/2005
2005,Rio,December,168,1/1/2005
2005,Rio,December,249,1/1/2005
2005,Rio,December,149,1/1/2005
2005,Rio,December,152,1/1/2005
2005,Rio,December,36,1/1/2005
2005,Rio,December,153,1/1/2005
2005,Rio,December,14,1/1/2005
2005,Rio,December,24,1/1/2005
2005,Rio,December,50,1/1/2005
2005,Rio,December,47,1/1/2005
2005,Rio,December,120,1/1/2005
2005,Rio,December,189,1/1/2005
2005,Rio,December,83,1/1/2005
2005,Rio,December,227,1/1/2005
2005,Rio,December,35,1/1/2005
2005,Rondonia,December,99,1/1/2005
2005,Rondonia,December,42,1/1/2005
2005,Rondonia,December,17,1/1/2005
2005,Rondonia,December,7,1/1/2005
2005,Rondonia,December,38,1/1/2005
2005,Rondonia,December,153,1/1/2005
2005,Rondonia,December,798,1/1/2005
2005,Rondonia,December,6.672,1/1/2005
2005,Rondonia,December,13.972,1/1/2005
2005,Rondonia,December,2.559,1/1/2005
2005,Rondonia,December,465,1/1/2005
2005,Rondonia,December,36,1/1/2005
2005,Roraima,December,106,1/1/2005
2005,Roraima,December,105,1/1/2005
2005,Roraima,December,244,1/1/2005
2005,Roraima,December,22,1/1/2005
2005,Roraima,December,1,1/1/2005
2005,Roraima,December,5,1/1/2005
2005,Roraima,December,2,1/1/2005
2005,Roraima,December,9,1/1/2005
2005,Roraima,December,72,1/1/2005
2005,Roraima,December,88,1/1/2005
2005,Roraima,December,135,1/1/2005
2005,Roraima,December,71,1/1/2005
2005,Santa Catarina,December,46,1/1/2005
2005,Santa Catarina,December,46,1/1/2005
2005,Santa Catarina,December,92,1/1/2005
2005,Santa Catarina,December,25,1/1/2005
2005,Santa Catarina,December,21,1/1/2005
2005,Santa Catarina,December,58,1/1/2005
2005,Santa Catarina,December,90,1/1/2005
2005,Santa Catarina,December,391,1/1/2005
2005,Santa Catarina,December,116,1/1/2005
2005,Santa Catarina,December,197,1/1/2005
2005,Santa Catarina,December,384,1/1/2005
2005,Santa Catarina,December,17,1/1/2005
2005,Sao Paulo,December,26,1/1/2005
2005,Sao Paulo,December,78,1/1/2005
2005,Sao Paulo,December,73,1/1/2005
2005,Sao Paulo,December,62,1/1/2005
2005,Sao Paulo,December,212,1/1/2005
2005,Sao Paulo,December,236,1/1/2005
2005,Sao Paulo,December,284,1/1/2005
2005,Sao Paulo,December,522,1/1/2005
2005,Sao Paulo,December,231,1/1/2005
2005,Sao Paulo,December,221,1/1/2005
2005,Sao Paulo,December,163,1/1/2005
2005,Sao Paulo,December,15,1/1/2005
2005,Sergipe,December,80,1/1/2005
2005,Sergipe,December,19,1/1/2005
2005,Sergipe,December,28,1/1/2005
2005,Sergipe,December,8,1/1/2005
2005,Sergipe,December,0,1/1/2005
2005,Sergipe,December,0,1/1/2005
2005,Sergipe,December,0,1/1/2005
2005,Sergipe,December,0,1/1/2005
2005,Sergipe,December,2,1/1/2005
2005,Sergipe,December,11,1/1/2005
2005,Sergipe,December,23,1/1/2005
2005,Sergipe,December,29,1/1/2005
2005,Tocantins,December,66,1/1/2005
2005,Tocantins,December,27,1/1/2005
2005,Tocantins,December,13,1/1/2005
2005,Tocantins,December,52,1/1/2005
2005,Tocantins,December,236,1/1/2005
2005,Tocantins,December,669,1/1/2005
2005,Tocantins,December,1.082,1/1/2005
2005,Tocantins,December,1.84,1/1/2005
2005,Tocantins,December,5.319,1/1/2005
2005,Tocantins,December,2.913,1/1/2005
2005,Tocantins,December,271,1/1/2005
2005,Tocantins,December,53,1/1/2005
2006,Acre,January,4,1/1/2006
2006,Acre,February,0,1/1/2006
2006,Acre,March,0,1/1/2006
2006,Acre,April,0,1/1/2006
2006,Acre,May,8,1/1/2006
2006,Acre,June,1,1/1/2006
2006,Acre,July,33,1/1/2006
2006,Acre,August,839,1/1/2006
2006,Acre,September,2.37,1/1/2006
2006,Acre,October,316,1/1/2006
2006,Acre,November,18,1/1/2006
2006,Acre,December,0,1/1/2006
2006,Alagoas,December,29,1/1/2006
2006,Alagoas,December,14,1/1/2006
2006,Alagoas,December,37,1/1/2006
2006,Alagoas,December,2,1/1/2006
2006,Alagoas,December,0,1/1/2006
2006,Alagoas,December,0,1/1/2006
2006,Alagoas,December,0,1/1/2006
2006,Alagoas,December,1,1/1/2006
2006,Alagoas,December,4,1/1/2006
2006,Alagoas,December,32,1/1/2006
2006,Alagoas,December,12,1/1/2006
2006,Alagoas,December,30,1/1/2006
